Strategy,Params,Hold,Trades,PnL,WinRate%,ProfitFactor,AvgRet%,MaxDD%,Sharpe,CAGR%
momentum_roc,"{'n': 35, 'thresh': 2.0}",3,59,-36573.4,32.2,0.91,-2.47,-83.19,-0.61,-24.37
momentum_roc,"{'n': 35, 'thresh': 2.0}",5,46,-116853.94,34.8,0.7,-10.27,-115.36,-2.16,0.0
momentum_roc,"{'n': 35, 'thresh': 2.0}",7,37,-46909.88,27.0,0.88,-5.21,-79.52,-0.77,-32.19
momentum_roc,"{'n': 35, 'thresh': 2.0}",10,29,-67333.31,24.1,0.8,-9.45,-113.01,-1.11,-49.66
momentum_roc,"{'n': 35, 'thresh': 2.5}",1,82,-169695.85,24.4,0.58,-8.33,-202.46,-3.36,0.0
momentum_roc,"{'n': 35, 'thresh': 2.5}",2,65,-136276.49,33.8,0.64,-8.45,-147.62,-2.92,0.0
momentum_roc,"{'n': 35, 'thresh': 2.5}",3,55,-125699.51,36.4,0.67,-9.21,-126.56,-2.66,0.0
momentum_roc,"{'n': 35, 'thresh': 2.5}",5,42,-157850.45,26.2,0.6,-15.17,-147.36,-3.16,0.0
momentum_roc,"{'n': 35, 'thresh': 2.5}",7,34,-202431.26,17.6,0.49,-24.01,-226.5,-4.02,0.0
momentum_roc,"{'n': 35, 'thresh': 2.5}",10,28,-80582.0,21.4,0.77,-11.71,-108.38,-1.34,-63.6
momentum_roc,"{'n': 35, 'thresh': 3.0}",1,72,-184585.58,29.2,0.51,-10.31,-190.33,-4.08,0.0
momentum_roc,"{'n': 35, 'thresh': 3.0}",2,57,-124990.65,31.6,0.63,-8.83,-120.29,-2.97,0.0
momentum_roc,"{'n': 35, 'thresh': 3.0}",3,50,-125860.07,36.0,0.61,-10.14,-151.03,-3.28,0.0
momentum_roc,"{'n': 35, 'thresh': 3.0}",5,37,-139266.5,27.0,0.53,-15.17,-155.33,-4.08,0.0
momentum_roc,"{'n': 35, 'thresh': 3.0}",7,32,-60511.02,28.1,0.82,-7.67,-108.44,-1.12,-43.61
momentum_roc,"{'n': 35, 'thresh': 3.0}",10,24,25036.35,25.0,1.1,3.95,-71.05,0.44,14.82
breakout,{'lookback': 40},1,35,-49997.22,31.4,0.72,-5.73,-71.61,-2.18,-35.94
breakout,{'lookback': 40},2,30,-75026.95,26.7,0.55,-10.02,-72.92,-3.64,-58.93
breakout,{'lookback': 40},3,26,-13143.39,34.6,0.92,-2.05,-58.01,-0.53,-8.63
breakout,{'lookback': 40},5,21,2702.99,38.1,1.02,0.45,-62.7,0.08,1.72
breakout,{'lookback': 40},7,19,-38107.67,26.3,0.8,-8.09,-109.63,-1.11,-26.45
breakout,{'lookback': 40},10,17,-169731.32,11.8,0.2,-40.08,-169.85,-10.19,0.0
donchian,{'lookback': 40},1,22,-34243.81,31.8,0.62,-6.27,-41.52,-3.28,-23.62
donchian,{'lookback': 40},2,19,7641.1,31.6,1.09,1.64,-21.13,0.44,4.84
donchian,{'lookback': 40},3,17,-1855.79,35.3,0.98,-0.39,-29.31,-0.15,-1.19
donchian,{'lookback': 40},5,16,-34134.99,25.0,0.78,-8.56,-76.49,-1.48,-23.46
donchian,{'lookback': 40},7,15,-62948.21,13.3,0.64,-16.81,-105.91,-2.35,-47.05
donchian,{'lookback': 40},10,14,-48447.93,7.1,0.73,-13.79,-122.25,-1.37,-34.58
momentum_roc,"{'n': 40, 'thresh': 1.0}",1,116,244224.87,47.4,1.63,8.47,-27.75,2.76,113.19
momentum_roc,"{'n': 40, 'thresh': 1.0}",2,92,95374.76,41.3,1.21,4.17,-60.6,1.03,50.6
momentum_roc,"{'n': 40, 'thresh': 1.0}",3,74,107231.43,37.8,1.24,5.83,-47.44,1.12,56.13
momentum_roc,"{'n': 40, 'thresh': 1.0}",5,53,-61627.46,35.8,0.87,-4.69,-88.36,-0.98,-44.38
momentum_roc,"{'n': 40, 'thresh': 1.0}",7,43,106722.27,44.2,1.3,9.97,-61.4,1.49,56.01
momentum_roc,"{'n': 40, 'thresh': 1.0}",10,32,-3191.05,31.2,0.99,-0.52,-109.33,-0.06,-1.96
momentum_roc,"{'n': 40, 'thresh': 1.5}",1,110,241051.33,48.2,1.63,8.81,-27.75,2.79,111.99
momentum_roc,"{'n': 40, 'thresh': 1.5}",2,85,94398.85,38.8,1.21,4.48,-60.58,1.08,50.14
momentum_roc,"{'n': 40, 'thresh': 1.5}",3,68,14622.26,33.8,1.03,0.87,-63.04,0.17,8.7
momentum_roc,"{'n': 40, 'thresh': 1.5}",5,50,-17304.39,38.0,0.96,-1.4,-70.07,-0.31,-10.98
momentum_roc,"{'n': 40, 'thresh': 1.5}",7,41,80563.93,39.0,1.21,7.82,-55.1,1.13,43.6
momentum_roc,"{'n': 40, 'thresh': 1.5}",10,30,20508.6,30.0,1.06,2.64,-68.21,0.31,12.08
momentum_roc,"{'n': 40, 'thresh': 2.0}",1,99,116011.24,46.5,1.31,4.7,-46.54,1.52,60.14
momentum_roc,"{'n': 40, 'thresh': 2.0}",2,76,-18463.02,39.5,0.95,-0.93,-52.03,-0.34,-11.75
momentum_roc,"{'n': 40, 'thresh': 2.0}",3,63,-9162.73,36.5,0.98,-0.58,-80.94,-0.15,-5.71
momentum_roc,"{'n': 40, 'thresh': 2.0}",5,48,-1481.27,41.7,1.0,-0.17,-63.54,-0.04,-0.91
momentum_roc,"{'n': 40, 'thresh': 2.0}",7,39,134439.12,48.7,1.44,13.81,-45.72,2.25,68.36
momentum_roc,"{'n': 40, 'thresh': 2.0}",10,28,8103.01,32.1,1.02,1.07,-73.49,0.14,4.88
momentum_roc,"{'n': 40, 'thresh': 2.5}",1,88,-111375.64,38.6,0.7,-5.09,-108.02,-2.14,0.0
momentum_roc,"{'n': 40, 'thresh': 2.5}",2,69,-94860.89,34.8,0.73,-5.52,-94.94,-1.96,-84.01
momentum_roc,"{'n': 40, 'thresh': 2.5}",3,57,-120038.39,33.3,0.72,-8.44,-131.69,-2.02,0.0
momentum_roc,"{'n': 40, 'thresh': 2.5}",5,45,-103532.02,35.6,0.72,-9.23,-110.76,-2.09,0.0
momentum_roc,"{'n': 40, 'thresh': 2.5}",7,34,31994.62,38.2,1.11,3.82,-59.81,0.63,18.67
momentum_roc,"{'n': 40, 'thresh': 2.5}",10,26,-43778.98,30.8,0.84,-6.76,-114.67,-1.01,-29.89
momentum_roc,"{'n': 40, 'thresh': 3.0}",1,78,-103886.81,34.6,0.69,-5.37,-115.43,-2.15,0.0
momentum_roc,"{'n': 40, 'thresh': 3.0}",2,62,-81834.55,33.9,0.72,-5.3,-119.88,-2.02,-65.06
momentum_roc,"{'n': 40, 'thresh': 3.0}",3,53,-121218.69,35.8,0.69,-9.21,-121.63,-2.26,0.0
momentum_roc,"{'n': 40, 'thresh': 3.0}",5,39,-57801.32,38.5,0.81,-5.97,-80.56,-1.35,-41.31
momentum_roc,"{'n': 40, 'thresh': 3.0}",7,33,-120968.38,27.3,0.63,-14.73,-121.49,-2.96,0.0
momentum_roc,"{'n': 40, 'thresh': 3.0}",10,25,-58121.24,28.0,0.77,-9.35,-74.48,-1.53,-41.53
breakout,{'lookback': 45},1,32,-37196.04,34.4,0.77,-4.66,-64.01,-1.71,-25.84
breakout,{'lookback': 45},2,27,-29759.85,33.3,0.8,-4.4,-66.33,-1.39,-20.28
breakout,{'lookback': 45},3,24,-5089.1,37.5,0.97,-0.86,-53.16,-0.23,-3.29
breakout,{'lookback': 45},5,20,6315.94,40.0,1.04,1.22,-77.38,0.21,4.0
breakout,{'lookback': 45},7,18,-30173.86,27.8,0.84,-6.75,-126.9,-0.9,-20.55
breakout,{'lookback': 45},10,16,-146695.92,12.5,0.22,-36.79,-146.77,-9.28,0.0
donchian,{'lookback': 45},1,20,-25284.11,35.0,0.69,-5.1,-37.11,-2.56,-17.08
donchian,{'lookback': 45},2,17,12087.63,35.3,1.15,2.89,-19.59,0.76,7.59
donchian,{'lookback': 45},3,15,18079.31,40.0,1.23,4.9,-24.58,1.28,11.23
donchian,{'lookback': 45},5,15,-12370.18,26.7,0.91,-3.3,-76.49,-0.58,-8.11
donchian,{'lookback': 45},7,14,-39283.16,14.3,0.74,-11.21,-105.91,-1.54,-27.35
donchian,{'lookback': 45},10,13,-26221.18,7.7,0.84,-7.98,-122.25,-0.78,-17.69
momentum_roc,"{'n': 45, 'thresh': 1.0}",1,120,-123586.56,39.2,0.76,-4.13,-166.27,-1.68,0.0
momentum_roc,"{'n': 45, 'thresh': 1.0}",2,93,-38321.56,36.6,0.93,-1.65,-107.84,-0.47,-25.88
momentum_roc,"{'n': 45, 'thresh': 1.0}",3,74,-32027.12,36.5,0.93,-1.71,-89.81,-0.44,-21.28
momentum_roc,"{'n': 45, 'thresh': 1.0}",5,54,-176575.28,25.9,0.67,-13.12,-153.25,-2.48,0.0
momentum_roc,"{'n': 45, 'thresh': 1.0}",7,43,6468.99,32.6,1.02,0.57,-102.77,0.08,3.96
momentum_roc,"{'n': 45, 'thresh': 1.0}",10,33,-17583.88,36.4,0.95,-2.07,-136.51,-0.3,-11.29
momentum_roc,"{'n': 45, 'thresh': 1.5}",1,108,-117891.31,34.3,0.75,-4.37,-133.39,-1.68,0.0
momentum_roc,"{'n': 45, 'thresh': 1.5}",2,81,48970.63,35.8,1.12,2.43,-79.79,0.64,28.02
momentum_roc,"{'n': 45, 'thresh': 1.5}",3,68,-120660.81,35.3,0.73,-7.13,-125.19,-2.0,0.0
momentum_roc,"{'n': 45, 'thresh': 1.5}",5,50,-99027.63,28.0,0.79,-7.94,-120.73,-1.4,-94.34
momentum_roc,"{'n': 45, 'thresh': 1.5}",7,42,-34122.12,33.3,0.91,-3.24,-108.17,-0.57,-22.79
momentum_roc,"{'n': 45, 'thresh': 1.5}",10,31,-5505.02,38.7,0.98,-0.66,-128.88,-0.11,-3.45
momentum_roc,"{'n': 45, 'thresh': 2.0}",1,100,-75601.37,35.0,0.82,-3.04,-126.38,-1.15,-58.28
momentum_roc,"{'n': 45, 'thresh': 2.0}",2,76,58213.96,38.2,1.16,3.06,-57.99,0.77,32.95
momentum_roc,"{'n': 45, 'thresh': 2.0}",3,62,-110658.53,33.9,0.72,-7.16,-116.46,-2.14,0.0
momentum_roc,"{'n': 45, 'thresh': 2.0}",5,47,-89641.16,31.9,0.8,-7.66,-115.46,-1.39,-75.46
momentum_roc,"{'n': 45, 'thresh': 2.0}",7,40,-14248.41,32.5,0.96,-1.4,-91.55,-0.26,-9.09
momentum_roc,"{'n': 45, 'thresh': 2.0}",10,29,94067.36,41.4,1.34,13.1,-75.25,1.64,50.81
momentum_roc,"{'n': 45, 'thresh': 2.5}",1,84,66835.56,41.7,1.23,3.17,-59.72,1.17,37.33
momentum_roc,"{'n': 45, 'thresh': 2.5}",2,68,84227.41,36.8,1.27,4.92,-54.17,1.26,46.12
momentum_roc,"{'n': 45, 'thresh': 2.5}",3,53,-161232.46,28.3,0.55,-12.25,-145.51,-3.88,0.0
momentum_roc,"{'n': 45, 'thresh': 2.5}",5,41,64526.23,36.6,1.2,6.29,-60.99,1.06,36.14
momentum_roc,"{'n': 45, 'thresh': 2.5}",7,33,106778.77,39.4,1.35,12.88,-59.2,1.71,56.86
momentum_roc,"{'n': 45, 'thresh': 2.5}",10,27,68960.23,29.6,1.24,10.19,-89.61,1.09,38.41
momentum_roc,"{'n': 45, 'thresh': 3.0}",1,78,33908.13,41.0,1.13,1.75,-58.39,0.66,19.83
momentum_roc,"{'n': 45, 'thresh': 3.0}",2,61,48142.07,37.7,1.16,3.18,-49.84,0.88,27.63
momentum_roc,"{'n': 45, 'thresh': 3.0}",3,47,-28129.8,34.0,0.91,-2.42,-75.33,-0.6,-18.51
momentum_roc,"{'n': 45, 'thresh': 3.0}",5,37,-90889.43,29.7,0.71,-9.88,-91.41,-2.27,-77.34
momentum_roc,"{'n': 45, 'thresh': 3.0}",7,30,-60020.0,23.3,0.79,-8.06,-78.62,-1.42,-43.34
momentum_roc,"{'n': 45, 'thresh': 3.0}",10,25,35942.12,48.0,1.18,5.77,-67.62,0.95,20.96
breakout,{'lookback': 50},1,30,-49430.5,30.0,0.7,-6.61,-75.52,-2.36,-35.48
breakout,{'lookback': 50},2,25,-68854.68,28.0,0.53,-11.03,-66.46,-4.0,-52.68
breakout,{'lookback': 50},3,22,-30000.05,36.4,0.78,-5.49,-51.5,-1.54,-20.42
breakout,{'lookback': 50},5,19,-48024.79,36.8,0.71,-10.19,-78.67,-2.17,-34.23
breakout,{'lookback': 50},7,17,-21481.66,23.5,0.87,-5.09,-105.91,-0.68,-14.35
breakout,{'lookback': 50},10,15,-124146.17,13.3,0.25,-33.2,-124.19,-8.31,0.0
donchian,{'lookback': 50},1,19,-19009.46,36.8,0.74,-4.05,-30.58,-2.0,-12.67
donchian,{'lookback': 50},2,16,23901.94,37.5,1.36,6.03,-17.44,1.61,14.74
donchian,{'lookback': 50},3,14,31817.4,42.9,1.48,9.18,-15.95,2.44,19.35
donchian,{'lookback': 50},5,14,8692.57,28.6,1.08,2.5,-55.35,0.4,5.48
donchian,{'lookback': 50},7,13,-15255.61,15.4,0.88,-4.66,-79.52,-0.64,-10.06
donchian,{'lookback': 50},10,12,-2754.8,8.3,0.98,-0.8,-98.74,-0.09,-1.77
momentum_roc,"{'n': 50, 'thresh': 1.0}",1,115,-85085.64,37.4,0.83,-2.99,-163.52,-1.23,-69.68
momentum_roc,"{'n': 50, 'thresh': 1.0}",2,87,164485.26,39.1,1.37,7.61,-93.22,1.79,84.04
momentum_roc,"{'n': 50, 'thresh': 1.0}",3,71,-31832.53,40.8,0.92,-1.8,-93.9,-0.57,-21.36
momentum_roc,"{'n': 50, 'thresh': 1.0}",5,53,-116197.64,32.1,0.74,-8.8,-156.25,-1.99,0.0
momentum_roc,"{'n': 50, 'thresh': 1.0}",7,42,65771.56,33.3,1.18,6.26,-54.35,1.0,37.3
momentum_roc,"{'n': 50, 'thresh': 1.0}",10,31,85741.28,35.5,1.27,11.13,-120.17,1.07,47.45
momentum_roc,"{'n': 50, 'thresh': 1.5}",1,101,46960.07,44.6,1.12,1.88,-42.45,0.62,27.31
momentum_roc,"{'n': 50, 'thresh': 1.5}",2,78,146529.06,41.0,1.39,7.58,-54.65,1.92,76.1
momentum_roc,"{'n': 50, 'thresh': 1.5}",3,64,50445.01,45.3,1.15,3.19,-82.78,0.85,29.19
momentum_roc,"{'n': 50, 'thresh': 1.5}",5,49,-126845.62,26.5,0.71,-10.41,-143.19,-2.02,0.0
momentum_roc,"{'n': 50, 'thresh': 1.5}",7,40,5511.67,32.5,1.01,0.45,-102.49,0.07,3.42
momentum_roc,"{'n': 50, 'thresh': 1.5}",10,29,29369.23,41.4,1.1,4.11,-111.09,0.49,17.53
momentum_roc,"{'n': 50, 'thresh': 2.0}",1,94,94286.72,44.7,1.25,4.04,-29.4,1.24,51.67
momentum_roc,"{'n': 50, 'thresh': 2.0}",2,73,133422.58,37.0,1.36,7.37,-70.2,1.81,70.17
momentum_roc,"{'n': 50, 'thresh': 2.0}",3,60,204036.01,43.3,1.73,13.68,-55.49,3.01,100.85
momentum_roc,"{'n': 50, 'thresh': 2.0}",5,45,61947.43,33.3,1.17,5.49,-112.19,0.92,35.3
momentum_roc,"{'n': 50, 'thresh': 2.0}",7,36,118889.66,38.9,1.37,13.2,-90.97,1.82,63.44
momentum_roc,"{'n': 50, 'thresh': 2.0}",10,28,58021.55,42.9,1.2,8.34,-145.78,0.96,33.24
momentum_roc,"{'n': 50, 'thresh': 2.5}",1,85,-16142.85,40.0,0.95,-0.77,-65.47,-0.34,-10.45
momentum_roc,"{'n': 50, 'thresh': 2.5}",2,66,141815.69,43.9,1.55,8.63,-31.83,2.64,73.98
momentum_roc,"{'n': 50, 'thresh': 2.5}",3,53,134193.81,49.1,1.53,10.18,-46.16,2.38,70.52
momentum_roc,"{'n': 50, 'thresh': 2.5}",5,40,24184.47,37.5,1.08,2.47,-75.26,0.44,14.58
momentum_roc,"{'n': 50, 'thresh': 2.5}",7,32,-24241.05,34.4,0.91,-3.04,-104.04,-0.58,-15.98
momentum_roc,"{'n': 50, 'thresh': 2.5}",10,25,-3431.85,44.0,0.98,-0.54,-107.55,-0.11,-2.17
momentum_roc,"{'n': 50, 'thresh': 3.0}",1,80,-15331.65,40.0,0.95,-0.78,-66.96,-0.33,-9.91
momentum_roc,"{'n': 50, 'thresh': 3.0}",2,63,29872.07,34.9,1.1,1.87,-40.09,0.56,17.81
momentum_roc,"{'n': 50, 'thresh': 3.0}",3,52,136161.05,44.2,1.52,10.51,-77.2,2.37,71.58
momentum_roc,"{'n': 50, 'thresh': 3.0}",5,38,7530.86,31.6,1.03,0.79,-82.91,0.14,4.66
momentum_roc,"{'n': 50, 'thresh': 3.0}",7,30,28335.21,30.0,1.09,3.76,-104.01,0.49,16.94
momentum_roc,"{'n': 50, 'thresh': 3.0}",10,24,-85422.36,33.3,0.68,-14.3,-117.07,-2.61,-70.11
breakout,{'lookback': 55},1,29,-35979.85,31.0,0.76,-4.98,-75.52,-1.79,-24.92
breakout,{'lookback': 55},2,24,-56419.26,29.2,0.58,-9.42,-66.46,-3.4,-41.3
breakout,{'lookback': 55},3,21,-24364.38,38.1,0.82,-4.67,-51.5,-1.29,-16.37
breakout,{'lookback': 55},5,18,-32046.31,38.9,0.79,-7.2,-78.67,-1.52,-21.92
breakout,{'lookback': 55},7,16,-3798.94,25.0,0.97,-0.98,-105.91,-0.13,-2.45
breakout,{'lookback': 55},10,14,-106679.86,14.3,0.28,-30.58,-114.19,-7.47,0.0
donchian,{'lookback': 55},1,19,-19009.46,36.8,0.74,-4.05,-30.58,-2.0,-12.67
donchian,{'lookback': 55},2,16,23901.94,37.5,1.36,6.03,-17.44,1.61,14.74
donchian,{'lookback': 55},3,14,31817.4,42.9,1.48,9.18,-15.95,2.44,19.35
donchian,{'lookback': 55},5,14,8692.57,28.6,1.08,2.5,-55.35,0.4,5.48
donchian,{'lookback': 55},7,13,-15255.61,15.4,0.88,-4.66,-79.52,-0.64,-10.06
donchian,{'lookback': 55},10,12,-2754.8,8.3,0.98,-0.8,-98.74,-0.09,-1.77
momentum_roc,"{'n': 55, 'thresh': 1.0}",1,115,10313.56,42.6,1.02,0.35,-104.73,0.09,6.43
momentum_roc,"{'n': 55, 'thresh': 1.0}",2,89,65022.07,38.2,1.14,2.96,-50.04,0.76,37.43
momentum_roc,"{'n': 55, 'thresh': 1.0}",3,72,87073.93,38.9,1.18,4.87,-37.37,0.89,48.93
momentum_roc,"{'n': 55, 'thresh': 1.0}",5,51,-34870.65,39.2,0.92,-2.69,-70.31,-0.55,-23.87
momentum_roc,"{'n': 55, 'thresh': 1.0}",7,41,-41194.43,36.6,0.89,-4.06,-102.41,-0.66,-28.61
momentum_roc,"{'n': 55, 'thresh': 1.0}",10,32,-60552.76,28.1,0.85,-7.61,-155.91,-0.93,-44.59
momentum_roc,"{'n': 55, 'thresh': 1.5}",1,106,-11509.48,41.5,0.97,-0.44,-97.8,-0.2,-7.47
momentum_roc,"{'n': 55, 'thresh': 1.5}",2,84,70338.22,36.9,1.16,3.37,-60.32,0.87,40.23
momentum_roc,"{'n': 55, 'thresh': 1.5}",3,67,29423.16,40.3,1.07,1.75,-94.08,0.37,17.82
momentum_roc,"{'n': 55, 'thresh': 1.5}",5,49,-84124.07,34.7,0.8,-6.86,-91.73,-1.41,-68.91
momentum_roc,"{'n': 55, 'thresh': 1.5}",7,41,-126710.45,34.1,0.68,-12.48,-161.48,-2.2,0.0
momentum_roc,"{'n': 55, 'thresh': 1.5}",10,31,-31736.95,35.5,0.9,-4.18,-111.76,-0.53,-21.52
momentum_roc,"{'n': 55, 'thresh': 2.0}",1,96,-67889.14,37.5,0.83,-2.85,-107.95,-1.14,-51.44
momentum_roc,"{'n': 55, 'thresh': 2.0}",2,73,141016.26,39.7,1.44,7.74,-43.82,2.09,74.79
momentum_roc,"{'n': 55, 'thresh': 2.0}",3,61,16862.55,41.0,1.05,1.11,-80.25,0.24,10.42
momentum_roc,"{'n': 55, 'thresh': 2.0}",5,44,-2592.16,40.9,0.99,-0.24,-69.69,-0.06,-1.65
momentum_roc,"{'n': 55, 'thresh': 2.0}",7,36,-55179.22,36.1,0.83,-6.16,-139.65,-1.18,-39.92
momentum_roc,"{'n': 55, 'thresh': 2.0}",10,28,-49816.69,28.6,0.86,-7.14,-142.49,-0.96,-35.45
momentum_roc,"{'n': 55, 'thresh': 2.5}",1,91,-73383.18,40.7,0.8,-3.26,-100.05,-1.37,-56.9
momentum_roc,"{'n': 55, 'thresh': 2.5}",2,70,132960.17,38.6,1.43,7.61,-52.92,2.02,71.06
momentum_roc,"{'n': 55, 'thresh': 2.5}",3,58,79006.82,44.8,1.25,5.48,-51.99,1.3,44.72
momentum_roc,"{'n': 55, 'thresh': 2.5}",5,42,-34487.26,35.7,0.91,-3.29,-91.91,-0.64,-23.54
momentum_roc,"{'n': 55, 'thresh': 2.5}",7,35,-31349.45,40.0,0.89,-3.59,-140.6,-0.71,-21.24
momentum_roc,"{'n': 55, 'thresh': 2.5}",10,28,8184.9,32.1,1.03,1.17,-130.87,0.14,5.12
momentum_roc,"{'n': 55, 'thresh': 3.0}",1,84,77991.37,45.2,1.26,3.74,-36.16,1.27,44.29
momentum_roc,"{'n': 55, 'thresh': 3.0}",2,65,49688.71,38.5,1.17,3.04,-34.39,0.95,29.18
momentum_roc,"{'n': 55, 'thresh': 3.0}",3,54,123453.52,44.4,1.41,9.16,-67.01,2.04,66.59
momentum_roc,"{'n': 55, 'thresh': 3.0}",5,40,37881.46,40.0,1.13,3.82,-60.55,0.76,22.62
momentum_roc,"{'n': 55, 'thresh': 3.0}",7,33,14390.09,33.3,1.06,1.73,-117.47,0.27,8.91
momentum_roc,"{'n': 55, 'thresh': 3.0}",10,27,-134740.12,22.2,0.58,-20.03,-124.42,-3.68,0.0
breakout,{'lookback': 60},1,28,-32045.74,32.1,0.78,-4.6,-72.82,-1.63,-22.26
breakout,{'lookback': 60},2,23,-48653.88,30.4,0.61,-8.48,-60.75,-3.02,-35.19
breakout,{'lookback': 60},3,20,-18844.69,40.0,0.85,-3.8,-49.57,-1.03,-12.68
breakout,{'lookback': 60},5,17,-16821.25,41.2,0.88,-4.02,-70.04,-0.85,-11.27
breakout,{'lookback': 60},7,15,9111.62,26.7,1.07,2.42,-90.73,0.29,5.83
breakout,{'lookback': 60},10,14,-129651.54,14.3,0.24,-37.17,-148.32,-8.89,0.0
donchian,{'lookback': 60},1,18,-15075.35,38.9,0.79,-3.39,-25.59,-1.64,-10.1
donchian,{'lookback': 60},2,15,31667.32,40.0,1.54,8.51,-16.39,2.25,19.6
donchian,{'lookback': 60},3,13,37337.09,46.2,1.62,11.59,-15.35,3.0,22.88
donchian,{'lookback': 60},5,13,23917.63,30.8,1.25,7.41,-41.23,1.21,14.94
donchian,{'lookback': 60},7,12,-2345.05,16.7,0.98,-0.71,-61.13,-0.11,-1.53
donchian,{'lookback': 60},10,12,-25726.48,8.3,0.84,-8.48,-128.25,-0.79,-17.57
momentum_roc,"{'n': 60, 'thresh': 1.0}",1,114,52305.7,39.5,1.12,1.83,-62.01,0.53,31.11
momentum_roc,"{'n': 60, 'thresh': 1.0}",2,88,-49546.81,35.2,0.9,-2.24,-140.92,-0.67,-35.57
momentum_roc,"{'n': 60, 'thresh': 1.0}",3,71,68248.77,40.8,1.17,3.85,-65.36,0.88,39.7
momentum_roc,"{'n': 60, 'thresh': 1.0}",5,53,-40055.72,34.0,0.9,-3.04,-75.58,-0.63,-28.03
momentum_roc,"{'n': 60, 'thresh': 1.0}",7,41,-69096.89,36.6,0.81,-6.82,-140.83,-1.15,-52.98
momentum_roc,"{'n': 60, 'thresh': 1.0}",10,31,-21014.16,29.0,0.94,-2.75,-90.05,-0.35,-14.07
momentum_roc,"{'n': 60, 'thresh': 1.5}",1,108,-49060.75,35.2,0.89,-1.84,-81.62,-0.6,-35.17
momentum_roc,"{'n': 60, 'thresh': 1.5}",2,82,-24077.56,36.6,0.94,-1.2,-120.49,-0.38,-16.25
momentum_roc,"{'n': 60, 'thresh': 1.5}",3,67,-26236.92,37.3,0.94,-1.58,-76.07,-0.41,-17.76
momentum_roc,"{'n': 60, 'thresh': 1.5}",5,49,-60535.44,32.7,0.86,-5.01,-80.78,-0.97,-44.98
momentum_roc,"{'n': 60, 'thresh': 1.5}",7,38,-103829.63,28.9,0.71,-11.06,-140.03,-1.83,0.0
momentum_roc,"{'n': 60, 'thresh': 1.5}",10,30,-6565.02,30.0,0.98,-0.94,-74.26,-0.12,-4.27
momentum_roc,"{'n': 60, 'thresh': 2.0}",1,97,-41303.13,42.3,0.9,-1.73,-77.35,-0.67,-28.99
momentum_roc,"{'n': 60, 'thresh': 2.0}",2,74,-138962.43,35.1,0.66,-7.58,-140.49,-2.7,0.0
momentum_roc,"{'n': 60, 'thresh': 2.0}",3,61,-44690.24,39.3,0.87,-2.96,-115.38,-0.92,-31.65
momentum_roc,"{'n': 60, 'thresh': 2.0}",5,45,-47945.61,28.9,0.86,-4.32,-74.65,-0.86,-34.27
momentum_roc,"{'n': 60, 'thresh': 2.0}",7,35,39078.39,34.3,1.14,4.47,-80.99,0.67,23.61
momentum_roc,"{'n': 60, 'thresh': 2.0}",10,28,19350.7,28.6,1.06,2.69,-68.84,0.31,12.04
momentum_roc,"{'n': 60, 'thresh': 2.5}",1,93,-153446.25,35.5,0.64,-6.64,-147.85,-2.76,0.0
momentum_roc,"{'n': 60, 'thresh': 2.5}",2,71,-67659.23,39.4,0.8,-3.88,-73.97,-1.46,-51.59
momentum_roc,"{'n': 60, 'thresh': 2.5}",3,57,-19421.26,40.4,0.94,-1.39,-103.77,-0.4,-12.96
momentum_roc,"{'n': 60, 'thresh': 2.5}",5,44,-99586.38,27.3,0.73,-9.11,-99.75,-1.86,-97.06
momentum_roc,"{'n': 60, 'thresh': 2.5}",7,35,-5394.74,31.4,0.98,-0.63,-111.31,-0.11,-3.5
momentum_roc,"{'n': 60, 'thresh': 2.5}",10,28,-15425.77,25.0,0.95,-2.32,-88.94,-0.26,-10.21
momentum_roc,"{'n': 60, 'thresh': 3.0}",1,87,-118147.23,35.6,0.69,-5.46,-122.35,-2.25,0.0
momentum_roc,"{'n': 60, 'thresh': 3.0}",2,68,-112610.92,33.8,0.67,-6.65,-114.25,-2.52,0.0
momentum_roc,"{'n': 60, 'thresh': 3.0}",3,55,112691.46,45.5,1.34,8.21,-51.76,1.57,62.41
momentum_roc,"{'n': 60, 'thresh': 3.0}",5,42,-77484.67,26.2,0.78,-7.41,-86.43,-1.43,-61.64
momentum_roc,"{'n': 60, 'thresh': 3.0}",7,33,-22337.43,33.3,0.92,-2.71,-124.84,-0.44,-14.99
momentum_roc,"{'n': 60, 'thresh': 3.0}",10,27,-129584.03,22.2,0.64,-19.39,-182.82,-2.32,0.0
supertrend,"{'require_adx': False, 'adx_thresh': 0}",1,149,-22329.3,43.6,0.97,-0.59,-74.13,-0.23,-13.13
supertrend,"{'require_adx': False, 'adx_thresh': 0}",2,112,-5703.6,39.3,0.99,-0.2,-99.96,-0.09,-3.22
supertrend,"{'require_adx': False, 'adx_thresh': 0}",3,89,23972.34,38.2,1.05,1.07,-44.07,0.25,12.74
supertrend,"{'require_adx': False, 'adx_thresh': 0}",5,64,-97266.28,37.5,0.8,-6.09,-148.34,-1.43,-86.55
supertrend,"{'require_adx': False, 'adx_thresh': 0}",7,50,-165661.36,40.0,0.68,-13.31,-146.91,-2.48,0.0
supertrend,"{'require_adx': False, 'adx_thresh': 0}",10,38,-284754.38,26.3,0.42,-30.15,-211.16,-6.15,0.0
supertrend,"{'require_adx': True, 'adx_thresh': 20}",1,90,125219.56,48.9,1.34,5.61,-50.19,1.65,63.47
