name,params,hold,15m_pnl,15m_win,15m_trades,15m_pf,60m_pnl,60m_win,60m_trades,60m_pf,1d_pnl,1d_win,1d_trades,1d_pf
triple_screen,"{'adx_thresh': 30, 'rsi_low': 25, 'rsi_high': 75}",2,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 30, 'rsi_low': 25, 'rsi_high': 75}",3,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 30, 'rsi_low': 25, 'rsi_high': 75}",5,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 30, 'rsi_low': 25, 'rsi_high': 75}",7,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 30, 'rsi_low': 25, 'rsi_high': 75}",10,,,,,,,,,,,,
golden_cross,"{'fast': 5, 'slow': 20}",1,-6295.38,0.0,75.0,0.0,-4564.79,7.5,40.0,0.03,,,,
golden_cross,"{'fast': 5, 'slow': 20}",2,-6055.93,0.0,72.0,0.0,-3750.07,15.8,38.0,0.13,,,,
golden_cross,"{'fast': 5, 'slow': 20}",3,-6195.16,4.3,70.0,0.02,-3163.91,16.2,37.0,0.21,,,,
golden_cross,"{'fast': 5, 'slow': 20}",5,-5987.69,7.7,65.0,0.04,-4182.24,18.2,33.0,0.22,,,,
golden_cross,"{'fast': 5, 'slow': 20}",7,-5586.12,11.7,60.0,0.08,-2674.39,30.0,30.0,0.37,,,,
golden_cross,"{'fast': 5, 'slow': 20}",10,-6024.72,11.3,53.0,0.07,-2031.09,34.6,26.0,0.53,,,,
golden_cross,"{'fast': 5, 'slow': 50}",1,-3474.99,0.0,40.0,0.0,-2042.68,9.1,22.0,0.11,,,,
golden_cross,"{'fast': 5, 'slow': 50}",2,-2992.96,2.6,38.0,0.0,-2182.7,14.3,21.0,0.16,,,,
golden_cross,"{'fast': 5, 'slow': 50}",3,-3142.45,2.6,38.0,0.01,-1904.97,15.0,20.0,0.3,,,,
golden_cross,"{'fast': 5, 'slow': 50}",5,-3118.55,5.6,36.0,0.02,-1167.27,33.3,18.0,0.48,,,,
golden_cross,"{'fast': 5, 'slow': 50}",7,-3411.74,5.7,35.0,0.03,-620.51,33.3,18.0,0.67,,,,
golden_cross,"{'fast': 5, 'slow': 50}",10,-3724.02,9.1,33.0,0.07,46.05,50.0,16.0,1.03,,,,
golden_cross,"{'fast': 10, 'slow': 30}",1,-3326.53,4.2,48.0,0.02,-2396.04,13.3,30.0,0.05,,,,
golden_cross,"{'fast': 10, 'slow': 30}",2,-3471.42,4.2,48.0,0.02,-2421.75,13.8,29.0,0.11,,,,
golden_cross,"{'fast': 10, 'slow': 30}",3,-3530.81,8.3,48.0,0.05,-2008.72,27.6,29.0,0.15,,,,
golden_cross,"{'fast': 10, 'slow': 30}",5,-3256.71,9.3,43.0,0.07,-2192.11,25.0,28.0,0.31,,,,
golden_cross,"{'fast': 10, 'slow': 30}",7,-3259.69,19.5,41.0,0.14,-1323.83,32.0,25.0,0.6,,,,
golden_cross,"{'fast': 10, 'slow': 30}",10,-3602.58,17.9,39.0,0.11,-333.38,50.0,22.0,0.87,,,,
golden_cross,"{'fast': 10, 'slow': 50}",1,-2476.74,0.0,33.0,0.0,-1488.0,6.2,16.0,0.02,,,,
golden_cross,"{'fast': 10, 'slow': 50}",2,-2645.07,0.0,32.0,0.0,-925.35,25.0,16.0,0.37,,,,
golden_cross,"{'fast': 10, 'slow': 50}",3,-2773.33,0.0,32.0,0.0,-670.66,25.0,16.0,0.49,,,,
golden_cross,"{'fast': 10, 'slow': 50}",5,-2878.31,6.2,32.0,0.02,155.95,40.0,15.0,1.18,,,,
golden_cross,"{'fast': 10, 'slow': 50}",7,-3531.01,3.2,31.0,0.01,-446.86,40.0,15.0,0.71,,,,
golden_cross,"{'fast': 10, 'slow': 50}",10,-3082.23,17.2,29.0,0.1,-416.44,42.9,14.0,0.72,,,,
golden_cross,"{'fast': 10, 'slow': 100}",1,-2324.83,0.0,26.0,0.0,-986.76,16.7,12.0,0.07,,,,
golden_cross,"{'fast': 10, 'slow': 100}",2,-2419.74,0.0,25.0,0.0,-820.07,16.7,12.0,0.14,,,,
golden_cross,"{'fast': 10, 'slow': 100}",3,-2300.15,12.5,24.0,0.02,-490.01,33.3,12.0,0.32,,,,
golden_cross,"{'fast': 10, 'slow': 100}",5,-1951.68,12.5,24.0,0.01,-917.87,33.3,12.0,0.34,,,,
golden_cross,"{'fast': 10, 'slow': 100}",7,-1737.08,8.7,23.0,0.08,-1073.15,8.3,12.0,0.21,,,,
golden_cross,"{'fast': 10, 'slow': 100}",10,-1578.53,26.1,23.0,0.12,-720.09,25.0,12.0,0.47,,,,
golden_cross,"{'fast': 20, 'slow': 50}",1,-2502.46,3.6,28.0,0.01,-1180.37,17.6,17.0,0.22,,,,
golden_cross,"{'fast': 20, 'slow': 50}",2,-2564.75,3.6,28.0,0.02,-1052.5,29.4,17.0,0.33,,,,
golden_cross,"{'fast': 20, 'slow': 50}",3,-2561.28,10.7,28.0,0.03,-901.03,37.5,16.0,0.4,,,,
golden_cross,"{'fast': 20, 'slow': 50}",5,-2400.65,10.7,28.0,0.06,-483.9,40.0,15.0,0.64,,,,
golden_cross,"{'fast': 20, 'slow': 50}",7,-2116.0,18.5,27.0,0.1,-397.26,35.7,14.0,0.6,,,,
golden_cross,"{'fast': 20, 'slow': 50}",10,-1672.97,26.9,26.0,0.18,3.84,53.8,13.0,1.0,,,,
golden_cross,"{'fast': 20, 'slow': 100}",1,-1968.4,0.0,21.0,0.0,-1423.22,7.7,13.0,0.05,,,,
golden_cross,"{'fast': 20, 'slow': 100}",2,-1926.13,0.0,21.0,0.0,-1939.36,7.7,13.0,0.07,,,,
golden_cross,"{'fast': 20, 'slow': 100}",3,-2029.28,0.0,21.0,0.0,-1967.35,7.7,13.0,0.08,,,,
golden_cross,"{'fast': 20, 'slow': 100}",5,-2015.32,0.0,21.0,0.0,-1671.02,7.7,13.0,0.15,,,,
golden_cross,"{'fast': 20, 'slow': 100}",7,-1579.48,14.3,21.0,0.14,-1162.21,38.5,13.0,0.3,,,,
golden_cross,"{'fast': 20, 'slow': 100}",10,-1564.79,15.0,20.0,0.21,-702.73,54.5,11.0,0.42,,,,
golden_cross,"{'fast': 20, 'slow': 200}",1,-929.39,8.3,12.0,0.01,,,,,,,,
golden_cross,"{'fast': 20, 'slow': 200}",2,-898.83,8.3,12.0,0.03,,,,,,,,
golden_cross,"{'fast': 20, 'slow': 200}",3,-1008.67,16.7,12.0,0.11,,,,,,,,
golden_cross,"{'fast': 20, 'slow': 200}",5,-1049.97,16.7,12.0,0.15,,,,,,,,
golden_cross,"{'fast': 20, 'slow': 200}",7,-1078.41,9.1,11.0,0.15,,,,,,,,
golden_cross,"{'fast': 20, 'slow': 200}",10,-632.74,27.3,11.0,0.37,,,,,,,,
volume_trend,"{'fast': 20, 'slow': 50}",1,,,,,,,,,,,,
volume_trend,"{'fast': 20, 'slow': 50}",2,,,,,,,,,,,,
volume_trend,"{'fast': 20, 'slow': 50}",3,,,,,,,,,,,,
volume_trend,"{'fast': 20, 'slow': 50}",5,,,,,,,,,,,,
volume_trend,"{'fast': 20, 'slow': 50}",7,,,,,,,,,,,,
volume_trend,"{'fast': 20, 'slow': 50}",10,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 1.0}",1,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 1.0}",2,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 1.0}",3,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 1.0}",5,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 1.0}",7,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 1.0}",10,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 1.0}",1,,,,,,,,,-493.34,45.5,11.0,0.5
vwap_trend,"{'n': 15, 'mult': 1.0}",2,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 1.0}",3,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 1.0}",5,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 1.0}",7,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 1.0}",10,,,,,,,,,,,,
gamma_buy,{'n': 15},1,,,,,,,,,-244.09,50.0,20.0,0.88
gamma_buy,{'n': 15},2,,,,,,,,,-1028.38,40.0,15.0,0.59
gamma_buy,{'n': 15},3,,,,,,,,,-219.32,41.7,12.0,0.81
gamma_buy,{'n': 15},5,,,,,,,,,,,,
gamma_buy,{'n': 15},7,,,,,,,,,,,,
gamma_buy,{'n': 15},10,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 1.5}",1,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 1.5}",2,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 1.5}",3,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 1.5}",5,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 1.5}",7,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 1.5}",10,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 1.5}",1,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 1.5}",2,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 1.5}",3,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 1.5}",5,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 1.5}",7,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 1.5}",10,,,,,,,,,,,,
gamma_buy,{'n': 15},1,,,,,,,,,-244.09,50.0,20.0,0.88
gamma_buy,{'n': 15},2,,,,,,,,,-1028.38,40.0,15.0,0.59
gamma_buy,{'n': 15},3,,,,,,,,,-219.32,41.7,12.0,0.81
gamma_buy,{'n': 15},5,,,,,,,,,,,,
gamma_buy,{'n': 15},7,,,,,,,,,,,,
gamma_buy,{'n': 15},10,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 2.0}",1,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 2.0}",2,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 2.0}",3,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 2.0}",5,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 2.0}",7,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 2.0}",10,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 2.0}",1,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 2.0}",2,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 2.0}",3,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 2.0}",5,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 2.0}",7,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 2.0}",10,,,,,,,,,,,,
gamma_buy,{'n': 15},1,,,,,,,,,-244.09,50.0,20.0,0.88
gamma_buy,{'n': 15},2,,,,,,,,,-1028.38,40.0,15.0,0.59
gamma_buy,{'n': 15},3,,,,,,,,,-219.32,41.7,12.0,0.81
gamma_buy,{'n': 15},5,,,,,,,,,,,,
gamma_buy,{'n': 15},7,,,,,,,,,,,,
gamma_buy,{'n': 15},10,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 2.5}",1,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 2.5}",2,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 2.5}",3,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 2.5}",5,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 2.5}",7,,,,,,,,,,,,
vwap_band,"{'n': 15, 'mult': 2.5}",10,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 2.5}",1,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 2.5}",2,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 2.5}",3,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 2.5}",5,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 2.5}",7,,,,,,,,,,,,
vwap_trend,"{'n': 15, 'mult': 2.5}",10,,,,,,,,,,,,
gamma_buy,{'n': 15},1,,,,,,,,,-244.09,50.0,20.0,0.88
gamma_buy,{'n': 15},2,,,,,,,,,-1028.38,40.0,15.0,0.59
gamma_buy,{'n': 15},3,,,,,,,,,-219.32,41.7,12.0,0.81
gamma_buy,{'n': 15},5,,,,,,,,,,,,
gamma_buy,{'n': 15},7,,,,,,,,,,,,
gamma_buy,{'n': 15},10,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 1.0}",1,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 1.0}",2,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 1.0}",3,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 1.0}",5,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 1.0}",7,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 1.0}",10,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 1.0}",1,,,,,,,,,-2283.28,9.1,11.0,0.02
vwap_trend,"{'n': 20, 'mult': 1.0}",2,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 1.0}",3,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 1.0}",5,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 1.0}",7,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 1.0}",10,,,,,,,,,,,,
gamma_buy,{'n': 20},1,,,,,,,,,-551.12,42.1,19.0,0.71
gamma_buy,{'n': 20},2,,,,,,,,,-334.31,42.9,14.0,0.81
gamma_buy,{'n': 20},3,,,,,,,,,-267.74,36.4,11.0,0.76
gamma_buy,{'n': 20},5,,,,,,,,,,,,
gamma_buy,{'n': 20},7,,,,,,,,,,,,
gamma_buy,{'n': 20},10,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 1.5}",1,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 1.5}",2,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 1.5}",3,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 1.5}",5,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 1.5}",7,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 1.5}",10,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 1.5}",1,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 1.5}",2,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 1.5}",3,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 1.5}",5,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 1.5}",7,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 1.5}",10,,,,,,,,,,,,
gamma_buy,{'n': 20},1,,,,,,,,,-551.12,42.1,19.0,0.71
gamma_buy,{'n': 20},2,,,,,,,,,-334.31,42.9,14.0,0.81
gamma_buy,{'n': 20},3,,,,,,,,,-267.74,36.4,11.0,0.76
gamma_buy,{'n': 20},5,,,,,,,,,,,,
gamma_buy,{'n': 20},7,,,,,,,,,,,,
gamma_buy,{'n': 20},10,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 2.0}",1,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 2.0}",2,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 2.0}",3,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 2.0}",5,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 2.0}",7,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 2.0}",10,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 2.0}",1,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 2.0}",2,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 2.0}",3,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 2.0}",5,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 2.0}",7,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 2.0}",10,,,,,,,,,,,,
gamma_buy,{'n': 20},1,,,,,,,,,-551.12,42.1,19.0,0.71
gamma_buy,{'n': 20},2,,,,,,,,,-334.31,42.9,14.0,0.81
gamma_buy,{'n': 20},3,,,,,,,,,-267.74,36.4,11.0,0.76
gamma_buy,{'n': 20},5,,,,,,,,,,,,
gamma_buy,{'n': 20},7,,,,,,,,,,,,
gamma_buy,{'n': 20},10,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 2.5}",1,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 2.5}",2,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 2.5}",3,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 2.5}",5,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 2.5}",7,,,,,,,,,,,,
vwap_band,"{'n': 20, 'mult': 2.5}",10,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 2.5}",1,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 2.5}",2,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 2.5}",3,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 2.5}",5,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 2.5}",7,,,,,,,,,,,,
vwap_trend,"{'n': 20, 'mult': 2.5}",10,,,,,,,,,,,,
gamma_buy,{'n': 20},1,,,,,,,,,-551.12,42.1,19.0,0.71
gamma_buy,{'n': 20},2,,,,,,,,,-334.31,42.9,14.0,0.81
gamma_buy,{'n': 20},3,,,,,,,,,-267.74,36.4,11.0,0.76
gamma_buy,{'n': 20},5,,,,,,,,,,,,
gamma_buy,{'n': 20},7,,,,,,,,,,,,
gamma_buy,{'n': 20},10,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 1.0}",1,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 1.0}",2,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 1.0}",3,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 1.0}",5,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 1.0}",7,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 1.0}",10,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 1.0}",1,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 1.0}",2,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 1.0}",3,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 1.0}",5,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 1.0}",7,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 1.0}",10,,,,,,,,,,,,
gamma_buy,{'n': 30},1,,,,,,,,,-950.15,40.0,15.0,0.5
gamma_buy,{'n': 30},2,,,,,,,,,-1478.03,27.3,11.0,0.21
gamma_buy,{'n': 30},3,,,,,,,,,831.65,50.0,10.0,1.77
gamma_buy,{'n': 30},5,,,,,,,,,,,,
gamma_buy,{'n': 30},7,,,,,,,,,,,,
gamma_buy,{'n': 30},10,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 1.5}",1,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 1.5}",2,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 1.5}",3,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 1.5}",5,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 1.5}",7,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 1.5}",10,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 1.5}",1,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 1.5}",2,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 1.5}",3,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 1.5}",5,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 1.5}",7,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 1.5}",10,,,,,,,,,,,,
gamma_buy,{'n': 30},1,,,,,,,,,-950.15,40.0,15.0,0.5
gamma_buy,{'n': 30},2,,,,,,,,,-1478.03,27.3,11.0,0.21
gamma_buy,{'n': 30},3,,,,,,,,,831.65,50.0,10.0,1.77
gamma_buy,{'n': 30},5,,,,,,,,,,,,
gamma_buy,{'n': 30},7,,,,,,,,,,,,
gamma_buy,{'n': 30},10,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 2.0}",1,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 2.0}",2,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 2.0}",3,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 2.0}",5,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 2.0}",7,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 2.0}",10,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 2.0}",1,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 2.0}",2,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 2.0}",3,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 2.0}",5,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 2.0}",7,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 2.0}",10,,,,,,,,,,,,
gamma_buy,{'n': 30},1,,,,,,,,,-950.15,40.0,15.0,0.5
gamma_buy,{'n': 30},2,,,,,,,,,-1478.03,27.3,11.0,0.21
gamma_buy,{'n': 30},3,,,,,,,,,831.65,50.0,10.0,1.77
gamma_buy,{'n': 30},5,,,,,,,,,,,,
gamma_buy,{'n': 30},7,,,,,,,,,,,,
gamma_buy,{'n': 30},10,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 2.5}",1,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 2.5}",2,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 2.5}",3,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 2.5}",5,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 2.5}",7,,,,,,,,,,,,
vwap_band,"{'n': 30, 'mult': 2.5}",10,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 2.5}",1,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 2.5}",2,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 2.5}",3,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 2.5}",5,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 2.5}",7,,,,,,,,,,,,
vwap_trend,"{'n': 30, 'mult': 2.5}",10,,,,,,,,,,,,
gamma_buy,{'n': 30},1,,,,,,,,,-950.15,40.0,15.0,0.5
gamma_buy,{'n': 30},2,,,,,,,,,-1478.03,27.3,11.0,0.21
gamma_buy,{'n': 30},3,,,,,,,,,831.65,50.0,10.0,1.77
gamma_buy,{'n': 30},5,,,,,,,,,,,,
gamma_buy,{'n': 30},7,,,,,,,,,,,,
gamma_buy,{'n': 30},10,,,,,,,,,,,,
